RreffOffset	RreffValue	RreffAbs	RreffAbsOhm	RcorrOffset	RcorrValue	RcorrAbs	RcorrAbsOhm	Time	TimeStamp	Data	DeltaRAbsOhm	ef
-145	89945	90090	0,0174797326	85	85069	84984	0,0164890398	3436644	1502028253	6/8/17 14:04:13	-0,0009906928036	0,439675
-189	90041	90230	0,01750689614	-102	85162	85264	0,01654336686	3440244	1502031853	6/8/17 15:04:13	-0,000963529272	0,440559
-281	90207	90488	0,01755695464	-134	85337	85471	0,01658353009	3443844	1502035453	6/8/17 16:04:13	-0,0009734245585	0,440236
-566	90352	90918	0,01764038549	-364	85497	85861	0,01665919992	3447444	1502039053	6/8/17 17:04:13	-0,0009811855676	0,439984
-819	91384	92203	0,01788970791	-458	86595	87053	0,01689047799	3451044	1502042653	6/8/17 18:04:13	-0,0009992299136	0,439398
-477	92655	93132	0,01806995734	-36	87758	87794	0,01703425069	3454644	1502046253	6/8/17 19:04:13	-0,001035706656	0,438218
159	93256	93097	0,01806316646	373	88240	87867	0,01704841453	3458244	1502049853	6/8/17 20:04:13	-0,001014751932	0,438895
-346	91723	92069	0,01786370853	-84	86874	86958	0,0168720456	3461844	1502053453	6/8/17 21:04:13	-0,0009916629298	0,439643
-118	91464	91582	0,01776921824	168	86579	86411	0,0167659138	3465444	1502057053	6/8/17 22:04:13	-0,001003304443	0,439265
104	91094	90990	0,01765435531	309	86196	85887	0,01666424458	3469044	1502060653	6/8/17 23:04:13	-0,000990110728	0,439694
121	90774	90653	0,01758896881	386	85844	85458	0,01658100776	3472644	1502064253	7/8/17 00:04:13	-0,001007961049	0,439115
85	90493	90408	0,01754143263	289	85599	85310	0,01655229202	3476244	1502067853	7/8/17 01:04:13	-0,0009891406018	0,439725
78	90361	90283	0,01751717947	217	85493	85276	0,01654569517	3479844	1502071453	7/8/17 02:04:13	-0,0009714843063	0,440299
-36	90307	90343	0,01752882099	214	85419	85205	0,01653191938	3483444	1502075053	7/8/17 03:04:13	-0,0009969016109	0,439473
-13	90224	90237	0,01750825431	258	85365	85107	0,0165129049	3487044	1502078653	7/8/17 04:04:13	-0,0009953494091	0,439524
32	90186	90154	0,01749215022	150	85298	85148	0,01652085994	3490644	1502082253	7/8/17 05:04:13	-0,000971290281	0,440306
-33	90108	90141	0,01748962789	156	85343	85187	0,01652842692	3494244	1502085853	7/8/17 06:04:13	-0,0009612009693	0,440635
20	90054	90034	0,01746886719	131	85171	85040	0,01649990521	3497844	1502089453	7/8/17 07:04:13	-0,0009689619783	0,440382
-49	90000	90049	0,01747177757	185	85109	84924	0,01647739829	3501444	1502093053	7/8/17 08:04:13	-0,0009943792829	0,439555
23	89905	89882	0,01743937536	230	85044	84814	0,01645605551	3505044	1502096653	7/8/17 09:04:13	-0,0009833198451	0,439914
-5	89888	89893	0,01744150964	163	85044	84881	0,0164690552	3508644	1502100253	7/8/17 10:04:13	-0,0009724544324	0,440268
45	89790	89745	0,0174127939	206	84995	84789	0,01645120488	3512244	1502103853	7/8/17 11:04:13	-0,0009615890197	0,440622
-9	89771	89780	0,01741958478	142	84942	84800	0,01645333916	3515844	1502107453	7/8/17 12:04:13	-0,0009662456252	0,440470
-83	89866	89949	0,01745237505	60	85013	84953	0,01648302502	3519444	1502111053	7/8/17 13:04:13	-0,0009693500288	0,440369
-179	90050	90229	0,01750670211	-11	85161	85172	0,01652551654	3523044	1502114653	7/8/17 14:04:13	-0,0009811855676	0,439984
-133	90498	90631	0,01758470025	-57	85583	85640	0,01661632035	3526644	1502118253	7/8/17 15:04:13	-0,0009683799027	0,440401
-123	90710	90833	0,01762389335	32	85855	85823	0,01665182697	3530244	1502121853	7/8/17 16:04:13	-0,0009720663819	0,440280
-337	91099	91436	0,01774089056	-69	86261	86330	0,01675019776	3533844	1502125453	7/8/17 17:04:13	-0,0009906928036	0,439675
-1189	91728	92917	0,01802824192	-1006	86719	87725	0,01702086295	3537444	1502129053	7/8/17 18:04:13	-0,001007378973	0,439133
-16	93761	93777	0,01819510361	79	88219	88140	0,01710138341	3541044	1502132653	7/8/17 19:04:13	-0,001093720199	0,436354
-179	92149	92328	0,01791396106	71	87232	87161	0,01691143272	3544644	1502136253	7/8/17 20:04:13	-0,001002528342	0,439291
-139	92317	92456	0,01793879629	151	87283	87132	0,01690580599	3548244	1502139853	7/8/17 21:04:13	-0,001032990303	0,438305
-72	92331	92403	0,01792851295	138	87273	87135	0,01690638806	3551844	1502143453	7/8/17 22:04:13	-0,00102212489	0,438656
-42	92153	92195	0,01788815571	139	87094	86955	0,01687146352	3555444	1502147053	7/8/17 23:04:13	-0,001016692184	0,438832
-65	91868	91933	0,0178373211	188	86941	86753	0,01683227043	3559044	1502150653	8/8/17 00:04:13	-0,00100505067	0,439209
-7	91651	91658	0,01778396416	170	86736	86566	0,01679598771	3562644	1502154253	8/8/17 01:04:13	-0,0009879764505	0,439763
-4	91524	91528	0,01775874088	214	86513	86299	0,01674418297	3566244	1502157853	8/8/17 02:04:13	-0,001014557906	0,438901
-69	91334	91403	0,01773448773	150	86360	86210	0,01672691473	3569844	1502161453	8/8/17 03:04:13	-0,001007572998	0,439127
-27	91177	91204	0,01769587671	170	86191	86021	0,01669024396	3573444	1502165053	8/8/17 04:04:13	-0,001005632746	0,439190
-52	91008	91060	0,01766793707	160	85998	85838	0,01665473734	3577044	1502168653	8/8/17 05:04:13	-0,00101319973	0,438945
-117	90818	90935	0,01764368392	124	85845	85721	0,01663203639	3580644	1502172253	8/8/17 06:04:13	-0,001011647528	0,438995
-163	90761	90924	0,01764154964	66	85806	85740	0,01663572287	3584244	1502175853	8/8/17 07:04:13	-0,001005826771	0,439184
-103	90652	90755	0,01760875938	17	85689	85672	0,01662252916	3587844	1502179453	8/8/17 08:04:13	-0,0009862302234	0,439820
-170	90596	90766	0,01761089366	52	85626	85574	0,01660351468	3591444	1502183053	8/8/17 09:04:13	-0,001007378973	0,439133
-162	90565	90727	0,01760332667	27	85501	85474	0,01658411216	3595044	1502186653	8/8/17 10:04:13	-0,001019214512	0,438750
-123	90558	90681	0,01759440151	25	85549	85524	0,01659381342	3598644	1502190253	8/8/17 11:04:13	-0,00100058809	0,439354
-99	90514	90613	0,0175812078	65	85518	85453	0,01658003763	3602244	1502193853	8/8/17 12:04:13	-0,001001170166	0,439335
-212	90480	90692	0,01759653579	14	85581	85567	0,01660215651	3605844	1502197453	8/8/17 13:04:13	-0,0009943792829	0,439555
-213	90542	90755	0,01760875938	25	85503	85478	0,01658488826	3609444	1502201053	8/8/17 14:04:13	-0,001023871117	0,438600
-216	90706	90922	0,01764116159	-77	85602	85679	0,01662388733	3613044	1502204653	8/8/17 15:04:13	-0,00101727426	0,438813
-269	90820	91089	0,01767356381	-68	85756	85824	0,01665202099	3616644	1502208253	8/8/17 16:04:13	-0,001021542815	0,438675
-211	91047	91258	0,01770635407	-137	85920	86057	0,01669722887	3620244	1502211853	8/8/17 17:04:13	-0,0010091252	0,439077
-354	91284	91638	0,01778008365	-131	86225	86356	0,01675524241	3623844	1502215453	8/8/17 18:04:13	-0,001024841243	0,438568
-274	91648	91922	0,01783518682	-172	86561	86733	0,01682838992	3627444	1502219053	8/8/17 19:04:13	-0,001006796897	0,439152
-399	92225	92624	0,01797139253	-117	87018	87135	0,01690638806	3631044	1502222653	8/8/17 20:04:13	-0,001065004465	0,437274
-217	92541	92758	0,01799739191	-15	87353	87368	0,01695159594	3634644	1502226253	8/8/17 21:04:13	-0,001045795968	0,437892
-120	92699	92819	0,01800922745	51	87507	87456	0,01696867016	3638244	1502229853	8/8/17 22:04:13	-0,001040557287	0,438061
-11	92728	92739	0,01799370543	223	87537	87314	0,01694111858	3641844	1502233453	8/8/17 23:04:13	-0,001052586851	0,437674
30	92641	92611	0,0179688702	211	87476	87265	0,01693161134	3645444	1502237053	9/8/17 00:04:13	-0,001037258858	0,438168
52	92515	92463	0,01794015447	171	87359	87188	0,0169166714	3649044	1502240653	9/8/17 01:04:13	-0,001023483067	0,438612
-40	92359	92399	0,01792773685	234	87186	86952	0,01687088145	3652644	1502244253	9/8/17 02:04:13	-0,001056855406	0,437536
-38	92167	92205	0,01789009596	179	87047	86868	0,01685458333	3656244	1502247853	9/8/17 03:04:13	-0,001035512631	0,438224
-92	92108	92200	0,01788912583	101	86869	86768	0,0168351808	3659844	1502251453	9/8/17 04:04:13	-0,001053945027	0,437630
-87	91956	92043	0,01785866387	158	86775	86617	0,016805883	3663444	1502255053	9/8/17 05:04:13	-0,001052780876	0,437667
-66	91878	91944	0,01783945537	134	86759	86625	0,0168074352	3667044	1502258653	9/8/17 06:04:13	-0,001032020177	0,438337
-130	91831	91961	0,0178427538	174	86624	86450	0,01677348078	3670644	1502262253	9/8/17 07:04:13	-0,00106927302	0,437137
-163	91733	91896	0,01783014216	177	86562	86385	0,01676086914	3674244	1502265853	9/8/17 08:04:13	-0,00106927302	0,437137
-102	91692	91794	0,01781035159	137	86514	86377	0,01675931694	3677844	1502269453	9/8/17 09:04:13	-0,001051034649	0,437724
-98	91552	91650	0,01778241196	131	86417	86286	0,01674166065	3681444	1502273053	9/8/17 10:04:13	-0,001040751312	0,438055
-30	91537	91567	0,01776630786	87	86402	86315	0,01674728738	3685044	1502276653	9/8/17 11:04:13	-0,001019020487	0,438757
-134	91466	91600	0,0177727107	107	86267	86160	0,01671721347	3688644	1502280253	9/8/17 12:04:13	-0,001055497229	0,437580
-145	91351	91496	0,01775253207	1	86251	86250	0,01673467574	3692244	1502283853	9/8/17 13:04:13	-0,001017856335	0,438794
-129	91445	91574	0,01776766604	65	86293	86228	0,01673040718	3695844	1502287453	9/8/17 14:04:13	-0,001037258858	0,438168
-89	91513	91602	0,01777309875	-33	86207	86240	0,01673273548	3699444	1502291053	9/8/17 15:04:13	-0,001040363261	0,438067
-228	91494	91722	0,01779638177	39	86354	86315	0,01674728738	3703044	1502294653	9/8/17 16:04:13	-0,001049094397	0,437786
-230	91626	91856	0,01782238115	9	86430	86421	0,01676785405	3706644	1502298253	9/8/17 17:04:13	-0,001054527103	0,437611
-186	91766	91952	0,01784100758	-40	86559	86599	0,01680239054	3710244	1502301853	9/8/17 18:04:13	-0,001038617034	0,438124
-124	92075	92199	0,01788893181	125	86862	86737	0,01682916602	3713844	1502305453	9/8/17 19:04:13	-0,001059765784	0,437443
23	92026	92003	0,01785090286	201	86922	86721	0,01682606162	3717444	1502309053	9/8/17 20:04:13	-0,001024841243	0,438568
-70	91940	92010	0,01785226104	220	86717	86497	0,01678259997	3721044	1502312653	9/8/17 21:04:13	-0,001069661071	0,437125
-135	91882	92017	0,01785361922	197	86628	86431	0,0167697943	3724644	1502316253	9/8/17 22:04:13	-0,001083824912	0,436671
-167	91752	91919	0,01783460474	120	86575	86455	0,01677445091	3728244	1502319853	9/8/17 23:04:13	-0,001060153835	0,437430
-115	91704	91819	0,01781520222	91	86556	86465	0,01677639116	3731844	1502323453	10/8/17 00:04:13	-0,00103881106	0,438118
-170	91838	92008	0,01785187299	84	86588	86504	0,01678395814	3735444	1502327053	10/8/17 01:04:13	-0,001067914844	0,437181
-91	91728	91819	0,01781520222	97	86560	86463	0,01677600311	3739044	1502330653	10/8/17 02:04:13	-0,00103919911	0,438105
-202	91733	91935	0,01783770915	86	86449	86363	0,01675660059	3742644	1502334253	10/8/17 03:04:13	-0,001081108559	0,436758
-62	91664	91726	0,01779715787	181	86424	86243	0,01673331756	3746244	1502337853	10/8/17 04:04:13	-0,001063840314	0,437312
-136	91545	91681	0,01778842674	37	86297	86260	0,01673661599	3749844	1502341453	10/8/17 05:04:13	-0,00105181075	0,437699
-171	91508	91679	0,01778803869	96	86285	86189	0,0167228402	3753444	1502345053	10/8/17 06:04:13	-0,00106519849	0,437268
-102	91469	91571	0,01776708396	109	86256	86147	0,01671469114	3757044	1502348653	10/8/17 07:04:13	-0,001052392825	0,437680
-175	91406	91581	0,01776902422	88	86137	86049	0,01669567667	3760644	1502352253	10/8/17 08:04:13	-0,00107334755	0,437007
-157	91381	91538	0,01776068113	82	86155	86073	0,01670033327	3764244	1502355853	10/8/17 09:04:13	-0,00106034786	0,437424
-179	91331	91510	0,01775524843	90	86171	86081	0,01670188547	3767844	1502359453	10/8/17 10:04:13	-0,001053362952	0,437649
-143	91284	91427	0,01773914433	77	86178	86101	0,01670576598	3771444	1502363053	10/8/17 11:04:13	-0,001033378353	0,438293
-64	91301	91365	0,01772711477	125	86003	85878	0,01666249835	3775044	1502366653	10/8/17 12:04:13	-0,001064616415	0,437287
-113	91330	91443	0,01774224874	113	86062	85949	0,01667627414	3778644	1502370253	10/8/17 13:04:13	-0,001065974591	0,437243
-146	91341	91487	0,01775078585	100	86090	85990	0,01668422918	3782244	1502373853	10/8/17 14:04:13	-0,001066556667	0,437225
-123	91339	91462	0,01774593521	65	86128	86063	0,01669839302	3785844	1502377453	10/8/17 15:04:13	-0,001047542195	0,437836
-103	91367	91470	0,01774748742	113	86091	85978	0,01668190088	3789444	1502381053	10/8/17 16:04:13	-0,001065586541	0,437256
-188	91368	91556	0,01776417359	61	86087	86026	0,01669121409	3793044	1502384653	10/8/17 17:04:13	-0,001072959499	0,437019
-174	91451	91625	0,01777756133	-16	86186	86202	0,01672536253	3796644	1502388253	10/8/17 18:04:13	-0,0010521988	0,437686
-159	91547	91706	0,01779327737	29	86293	86264	0,01673739209	3800244	1502391853	10/8/17 19:04:13	-0,00105588528	0,437568
-136	91720	91856	0,01782238115	86	86310	86224	0,01672963108	3803844	1502395453	10/8/17 20:04:13	-0,001092750072	0,436385
-122	91702	91824	0,01781617235	113	86406	86293	0,01674301882	3807444	1502399053	10/8/17 21:04:13	-0,001073153525	0,437013
-143	91668	91811	0,01781365002	84	86470	86386	0,01676106317	3811044	1502402653	10/8/17 22:04:13	-0,001052586851	0,437674
-142	91729	91871	0,01782529153	109	86329	86220	0,01672885498	3814644	1502406253	10/8/17 23:04:13	-0,001096436552	0,436267
-112	91612	91724	0,01779676982	170	86295	86125	0,01671042258	3818244	1502409853	11/8/17 00:04:13	-0,00108634724	0,436590
-81	91537	91618	0,01777620315	72	86191	86119	0,01670925843	3821844	1502413453	11/8/17 01:04:13	-0,001066944717	0,437212
-179	91390	91569	0,01776669591	45	86087	86042	0,01669431849	3825444	1502417053	11/8/17 02:04:13	-0,001072377424	0,437038
-107	91324	91431	0,01773992043	124	86090	85966	0,01667957257	3829044	1502420653	11/8/17 03:04:13	-0,00106034786	0,437424
-23	91291	91314	0,01771721948	125	85996	85871	0,01666114018	3832644	1502424253	11/8/17 04:04:13	-0,001056079305	0,437561
-140	91205	91345	0,01772323426	78	85900	85822	0,01665163294	3836244	1502427853	11/8/17 05:04:13	-0,001071601323	0,437063
-48	91095	91143	0,01768404117	60	85813	85753	0,0166382452	3839844	1502431453	11/8/17 06:04:13	-0,001045795968	0,437892
-139	91079	91218	0,01769859306	76	85776	85700	0,01662796186	3843444	1502435053	11/8/17 07:04:13	-0,001070631197	0,437094
-125	90961	91086	0,01767298173	93	85755	85662	0,0166205889	3847044	1502438653	11/8/17 08:04:13	-0,001052392825	0,437680
-88	91018	91106	0,01767686223	145	85710	85565	0,01660176846	3850644	1502442253	11/8/17 09:04:13	-0,001075093777	0,436951
-95	90939	91034	0,01766289242	111	85671	85560	0,01660079833	3854244	1502445853	11/8/17 10:04:13	-0,001062094087	0,437368
-153	90924	91077	0,0176712355	104	85570	85466	0,01658255996	3857844	1502449453	11/8/17 11:04:13	-0,001088675543	0,436515
-96	90876	90972	0,01765086285	81	85587	85506	0,01659032097	3861444	1502453053	11/8/17 12:04:13	-0,001060541885	0,437418
-85	90846	90931	0,01764290782	85	85513	85428	0,016575187	3865044	1502456653	11/8/17 13:04:13	-0,001067720818	0,437187
-104	90871	90975	0,01765144493	91	85537	85446	0,01657867946	3868644	1502460253	11/8/17 14:04:13	-0,001072765474	0,437025
-136	90953	91089	0,01767356381	74	85663	85589	0,01660642506	3872244	1502463853	11/8/17 15:04:13	-0,001067138743	0,437206
-152	91114	91266	0,01770790627	21	85788	85767	0,01664096155	3875844	1502467453	11/8/17 16:04:13	-0,001066944717	0,437212
-139	91347	91486	0,01775059182	40	85955	85915	0,01666967729	3879444	1502471053	11/8/17 17:04:13	-0,001080914534	0,436764
-119	91470	91589	0,01777057642	34	86060	86026	0,01669121409	3883044	1502474653	11/8/17 18:04:13	-0,001079362332	0,436814
-153	91763	91916	0,01783402267	22	86354	86332	0,01675058581	3886644	1502478253	11/8/17 19:04:13	-0,001083436862	0,436683
-129	91920	92049	0,01785982802	123	86551	86428	0,01676921223	3890244	1502481853	11/8/17 20:04:13	-0,001090615795	0,436453
-98	91979	92077	0,01786526073	188	86609	86421	0,01676785405	3893844	1502485453	11/8/17 21:04:13	-0,001097406678	0,436236
-60	91966	92026	0,01785536544	171	86558	86387	0,01676125719	3897444	1502489053	11/8/17 22:04:13	-0,001094108249	0,436342
-113	91825	91938	0,01783829122	168	86551	86383	0,01676048109	3901044	1502492653	11/8/17 23:04:13	-0,00107781013	0,436864
-66	91682	91748	0,01780142643	103	86367	86264	0,01673739209	3904644	1502496253	12/8/17 00:04:13	-0,001064034339	0,437306
-141	91574	91715	0,0177950236	214	86247	86033	0,01669257226	3908244	1502499853	12/8/17 01:04:13	-0,001102451334	0,436075
-67	91600	91667	0,01778571039	116	86110	85994	0,01668500528	3911844	1502503453	12/8/17 02:04:13	-0,001100705107	0,436131
-97	91448	91545	0,01776203931	86	86034	85948	0,01667608012	3915444	1502507053	12/8/17 03:04:13	-0,00108595919	0,436602
-169	91296	91465	0,01774651729	127	85962	85835	0,01665415527	3919044	1502510653	12/8/17 04:04:13	-0,001092362022	0,436397
-122	91240	91362	0,01772653269	141	85922	85781	0,01664367791	3922644	1502514253	12/8/17 05:04:13	-0,001082854786	0,436702
-114	91223	91337	0,01772168206	137	85920	85783	0,01664406596	3926244	1502517853	12/8/17 06:04:13	-0,001077616105	0,436870
-100	91148	91248	0,01770441382	128	85856	85728	0,01663339457	3929844	1502521453	12/8/17 07:04:13	-0,001071019247	0,437081
-56	91164	91220	0,01769898111	123	85664	85541	0,01659711185	3933444	1502525053	12/8/17 08:04:13	-0,001101869258	0,436093
-130	91080	91210	0,01769704086	81	85715	85634	0,0166151562	3937044	1502528653	12/8/17 09:04:13	-0,00108188466	0,436733
-119	91110	91229	0,01770072734	53	85690	85637	0,01661573827	3940644	1502532253	12/8/17 10:04:13	-0,001084989063	0,436633
-166	91075	91241	0,01770305564	76	85603	85527	0,0165943955	3944244	1502535853	12/8/17 11:04:13	-0,001108660141	0,435877
-88	90961	91049	0,0176658028	59	85582	85523	0,0165936194	3947844	1502539453	12/8/17 12:04:13	-0,001072183399	0,437044
-62	90945	91007	0,01765765374	89	85593	85504	0,01658993292	3951444	1502543053	12/8/17 13:04:13	-0,001067720818	0,437187
-153	90957	91110	0,01767763834	104	85583	85479	0,01658508229	3955044	1502546653	12/8/17 14:04:13	-0,001092556047	0,436391
-128	90996	91124	0,01768035469	129	85594	85465	0,01658236593	3958644	1502550253	12/8/17 15:04:13	-0,001097988754	0,436217
-126	90996	91122	0,01767996664	45	85572	85527	0,0165943955	3962244	1502553853	12/8/17 16:04:13	-0,001085571139	0,436615
-137	91069	91206	0,01769626476	92	85672	85580	0,01660467884	3965844	1502557453	12/8/17 17:04:13	-0,001091585921	0,436422
-218	91217	91435	0,01774069653	10	85808	85798	0,01664697633	3969444	1502561053	12/8/17 18:04:13	-0,001093720199	0,436354
-204	91473	91677	0,01778765064	-5	86100	86105	0,01670654208	3973044	1502564653	12/8/17 19:04:13	-0,001081108559	0,436758
-206	91842	92048	0,017859634	-15	86365	86380	0,01675989902	3976644	1502568253	12/8/17 20:04:13	-0,001099734981	0,436162
-160	91965	92125	0,01787457394	82	86593	86511	0,01678531632	3980244	1502571853	12/8/17 21:04:13	-0,001089257618	0,436497
-53	92100	92153	0,01788000665	122	86710	86588	0,01680025626	3983844	1502575453	12/8/17 22:04:13	-0,001079750382	0,436801
-87	91997	92084	0,01786661891	138	86644	86506	0,01678434619	3987444	1502579053	12/8/17 23:04:13	-0,00108227271	0,436720
-74	91939	92013	0,01785284311	176	86509	86333	0,01675077983	3991044	1502582653	13/8/17 00:04:13	-0,001102063283	0,436087
-42	91788	91830	0,0178173365	141	86362	86221	0,01672904901	3994644	1502586253	13/8/17 01:04:13	-0,001088287492	0,436528
-77	91585	91662	0,01778474026	145	86284	86139	0,01671313894	3998244	1502589853	13/8/17 02:04:13	-0,001071601323	0,437063
-90	91526	91616	0,0177758151	125	86197	86072	0,01670013925	4001844	1502593453	13/8/17 03:04:13	-0,001075675853	0,436932
-68	91471	91539	0,01776087516	141	85991	85850	0,01665706565	4005444	1502597053	13/8/17 04:04:13	-0,00110380951	0,436031
-52	91357	91409	0,01773565188	176	85911	85735	0,01663475275	4009044	1502600653	13/8/17 05:04:13	-0,001100899132	0,436124
-106	91325	91431	0,01773992043	144	85879	85735	0,01663475275	4012644	1502604253	13/8/17 06:04:13	-0,001105167687	0,435988
-116	91260	91376	0,01772924905	80	85870	85790	0,01664542413	4016244	1502607853	13/8/17 07:04:13	-0,001083824912	0,436671
